RawMessage	MessageCategory	|Count	:Count	last|	[anim]	[block]	[broken]	[consumed]	[damage]	[eat]	[fail]	[fatigue]	[from]	[fromitem]	[identify]	[miss]	[move]	[msg]	[notarget]	[of]	[partiallytrapped]	[silent]	[source]	[spread]	[still]	[true]	[upkeep]	[weak]	[weaken]	[wisher]	Generation
"|request|{""forceSwitch"":[true],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Pidgeot"",""details"":""Pidgeot, L87, M"",""condition"":""0 fnt"",""active"":true,""stats"":{""atk"":189,""def"":180,""spa"":171,""spd"":171,""spe"":208},""moves"":[""return102"",""toxic"",""aerialace"",""hiddenpowerground""],""baseAbility"":""keeneye"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Scizor"",""details"":""Scizor, L82, F"",""condition"":""249/249"",""active"":false,""stats"":{""atk"":260,""def"":210,""spa"":137,""spd"":178,""spe"":153},""moves"":[""batonpass"",""steelwing"",""swordsdance"",""hiddenpowerrock""],""baseAbility"":""swarm"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Mantine"",""details"":""Mantine, L84, F"",""condition"":""246/246"",""active"":false,""stats"":{""atk"":72,""def"":166,""spa"":183,""spd"":283,""spe"":166},""moves"":[""surf"",""rest"",""sleeptalk"",""icebeam""],""baseAbility"":""swiftswim"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Regice"",""details"":""Regice, L81"",""condition"":""262/262"",""active"":false,""stats"":{""atk"":86,""def"":209,""spa"":209,""spd"":371,""spe"":128},""moves"":[""thunderbolt"",""thunderwave"",""icebeam"",""toxic""],""baseAbility"":""clearbody"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Mew"",""details"":""Mew, L75"",""condition"":""274/274"",""active"":false,""stats"":{""atk"":155,""def"":194,""spa"":194,""spd"":194,""spe"":194},""moves"":[""psychic"",""thunderwave"",""softboiled"",""flamethrower""],""baseAbility"":""synchronize"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Victreebel"",""details"":""Victreebel, L84, M"",""condition"":""272/272"",""active"":false,""stats"":{""atk"":224,""def"":157,""spa"":215,""spd"":149,""spe"":165},""moves"":[""solarbeam"",""hiddenpowerfire"",""sludgebomb"",""sunnyday""],""baseAbility"":""chlorophyll"",""item"":""leftovers"",""pokeball"":""pokeball""}]},""rqid"":36}"	request	2	96	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	3
|-status|p2a: Jirachi|slp|[from] move: Spore	-status	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|cant|p2a: Jirachi|slp	cant	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-heal|p2a: Regice|100/100 slp|[silent]	-heal	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	3
|-curestatus|p2a: Jirachi|slp|[msg]	-curestatus	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	3
|-enditem|p2a: Kingler|Salac Berry|[eat]	-enditem	4	1	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-boost|p2a: Kingler|spe|1|[from] item: Salac Berry	-boost	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-heal|p2a: Exeggutor|46/100|[from] drain|[of] p1a: Zangoose	-heal	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	3
|-immune|p2a: Linoone	-immune	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-start|p1a: Flygon|Substitute	-start	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-end|p1a: Flygon|Substitute	-end	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-fail|p1a: Flygon|move: Substitute|[weak]	-fail	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	3
|-damage|p2a: Seviper|85/100|[from] Recoil|[of] p1a: Rapidash	-damage	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	3
|win|colress-gpt-test1	win	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-enditem|p1a: Deoxys|White Herb	-enditem	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-clearnegativeboost|p1a: Deoxys|[silent]	-clearnegativeboost	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	3
|-activate|p2a: Dragonite|Substitute|[damage]	-activate	4	1	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-fail|p2a: Dragonite|move: Substitute	-fail	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-prepare|p2a: Tropius|Solar Beam	-prepare	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|move|p2a: Tropius|Solar Beam|p1a: Deoxys|[from]lockedmove	move	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-sidestart|p2: colress-gpt-test1|Spikes	-sidestart	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-fail|p1a: Roselia	-fail	2	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-weather|RainDance	-weather	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-weather|RainDance|[upkeep]	-weather	3	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	3
|-singleturn|p2a: Sceptile|move: Focus Punch	-singleturn	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-immune|p2a: Shedinja|[from] ability: Wonder Guard	-immune	3	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|cant|p1a: Slaking|ability: Truant	cant	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-activate|p2a: Dragonite|move: Heal Bell	-activate	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
"|request|{""active"":[{""moves"":[{""move"":""Solar Beam"",""id"":""solarbeam""}],""trapped"":true}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Entei"",""details"":""Entei, L80"",""condition"":""109/315"",""active"":true,""stats"":{""atk"":189,""def"":182,""spa"":190,""spd"":166,""spe"":206},""moves"":[""solarbeam"",""flamethrower"",""calmmind"",""sunnyday""],""baseAbility"":""pressure"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Slaking"",""details"":""Slaking, L80, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":302,""def"":206,""spa"":198,""spd"":150,""spe"":206},""moves"":[""return102"",""focuspunch"",""earthquake"",""shadowball""],""baseAbility"":""truant"",""item"":""choiceband"",""pokeball"":""pokeball""},{""ident"":""p1: Hitmonlee"",""details"":""Hitmonlee, L85, M"",""condition"":""224/224"",""active"":false,""stats"":{""atk"":253,""def"":138,""spa"":108,""spd"":235,""spe"":197},""moves"":[""highjumpkick"",""hiddenpowerghost"",""substitute"",""rockslide""],""baseAbility"":""limber"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Tangela"",""details"":""Tangela, L91, F"",""condition"":""266/266"",""active"":false,""stats"":{""atk"":106,""def"":261,""spa"":233,""spd"":125,""spe"":161},""moves"":[""sleeppowder"",""leechseed"",""morningsun"",""hiddenpowergrass""],""baseAbility"":""chlorophyll"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Electabuzz"",""details"":""Electabuzz, L83, F"",""condition"":""244/244"",""active"":false,""stats"":{""atk"":142,""def"":142,""spa"":205,""spd"":189,""spe"":222},""moves"":[""icepunch"",""thunderbolt"",""firepunch"",""substitute""],""baseAbility"":""static"",""item"":""petayaberry"",""pokeball"":""pokeball""},{""ident"":""p1: Dustox"",""details"":""Dustox, L93, F"",""condition"":""262/262"",""active"":false,""stats"":{""atk"":146,""def"":183,""spa"":146,""spd"":220,""spe"":174},""moves"":[""moonlight"",""toxic"",""whirlwind"",""sludgebomb""],""baseAbility"":""shielddust"",""item"":""leftovers"",""pokeball"":""pokeball""}]},""rqid"":30}"	request	2	100	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-cureteam|p1a: Blissey|[from] move: Aromatherapy	-cureteam	3	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-clearallboost	-clearallboost	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-activate|p2a: Glalie|move: Wrap|[of] p1a: Shuckle	-activate	4	3	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	3
|-damage|p2a: Glalie|54/100|[from] move: Wrap|[partiallytrapped]	-damage	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	3
|-end|p2a: Glalie|Wrap|[partiallytrapped]	-end	4	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	3
|-start|p1a: Altaria|move: Leech Seed	-start	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-weather|RainDance|[from] ability: Drizzle|[of] p2a: Kyogre	-weather	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	3
|-singleturn|p1a: Jirachi|Protect	-singleturn	3	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-curestatus|p2a: Celebi|par|[from] ability: Natural Cure	-curestatus	4	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
"|request|{""active"":[{""moves"":[{""move"":""Solar Beam"",""id"":""solarbeam""}]}],""side"":{""name"":""colress-gpt"",""id"":""p1"",""pokemon"":[{""ident"":""p1: Exeggutor"",""details"":""Exeggutor, L82, M"",""condition"":""290/290"",""active"":true,""stats"":{""atk"":160,""def"":187,""spa"":252,""spd"":154,""spe"":137},""moves"":[""solarbeam"",""sunnyday"",""gigadrain"",""psychic""],""baseAbility"":""chlorophyll"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Luvdisc"",""details"":""Luvdisc, L97, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":63,""def"":162,""spa"":133,""spd"":181,""spe"":243},""moves"":[""surf"",""substitute"",""icebeam"",""sweetkiss""],""baseAbility"":""swiftswim"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Slowbro"",""details"":""Slowbro, L82, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":128,""def"":228,""spa"":211,""spd"":178,""spe"":96},""moves"":[""surf"",""rest"",""calmmind"",""psychic""],""baseAbility"":""owntempo"",""item"":""chestoberry"",""pokeball"":""pokeball""},{""ident"":""p1: Swalot"",""details"":""Swalot, L90, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":183,""def"":201,""spa"":183,""spd"":201,""spe"":150},""moves"":[""toxic"",""encore"",""icebeam"",""sludgebomb""],""baseAbility"":""stickyhold"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Sandslash"",""details"":""Sandslash, L84, M"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":216,""def"":233,""spa"":124,""spd"":141,""spe"":157},""moves"":[""toxic"",""earthquake"",""rockslide"",""rapidspin""],""baseAbility"":""sandveil"",""item"":""leftovers"",""pokeball"":""pokeball""},{""ident"":""p1: Torkoal"",""details"":""Torkoal, L89, F"",""condition"":""0 fnt"",""active"":false,""stats"":{""atk"":158,""def"":300,""spa"":201,""spd"":175,""spe"":86},""moves"":[""yawn"",""fireblast"",""hiddenpowergrass"",""rest""],""baseAbility"":""whitesmoke"",""item"":""chestoberry"",""pokeball"":""pokeball""}]},""rqid"":100}"	request	2	99	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-anim|p1a: Victreebel|Solar Beam|p2a: Cradily	-anim	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-transform|p2a: Ditto|p1a: Mawile	-transform	3	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-ability|p2a: Gardevoir|Clear Body|[from] ability: Trace|[of] p1a: Metagross	-ability	5	3	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	3
|-heal|p1a: Jolteon|232/232|[from] move: Wish|[wisher] Jolteon	-heal	5	2	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	3
|cant|p2a: Seaking|move: Taunt|Rain Dance	cant	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3
|-end|p2a: Seaking|move: Taunt|[silent]	-end	4	2	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	3
